Time,Toa,Tiaref,P_EDC,P_LDC,qin,qinf,qve,qdhw,qdc,m_MS,m_Bu
12186000,1.17,19,0.51038,30,2478943.197,1351248.531,1906717.378,170520,0,34.129074,50
12189600,1.04,19,0.51038,30,2358836.671,1361100.596,1914403.814,164640,0,34.338696,50
12193200,0.77,19,0.51038,30,2198108.7,1381562.576,1936874.789,158760,0,34.43792,50
12196800,0.96,19,0.51038,30,1986059.149,1367163.404,1910444.659,152880,0,34.244934,50
12200400,1.16,19,0.51038,30,1747590.946,1352006.382,1883090.496,147000,0,34.300026,50
12204000,0.71,19,0.51038,30,1548100.486,1386109.682,1930589.976,147000,0,34.509155,50
12207600,0.87,19,0.51038,30,1463476.366,1373984.064,2070562.032,294000,0,66.63705,106.43353
12211200,0.65,21,0.51038,30,1538585.641,1542227.011,2500168.44,441000,0,139.45128,488.98074
12214800,0.65,21,0.51038,30,1771552.696,1542227.011,2746663.92,646800,0,120.20947,499.93835
12218400,1.06,21,0.51038,30,2104029.184,1511155.116,2967359.136,882000,0,120.8906,498.6945
12222000,0.83,21,0.51038,30,2443170.517,1528585.691,3176097.288,1029000,0,120.79415,501.62537
12225600,1.04,21,0.51038,30,2711082.696,1512670.818,3315723.264,1176000,0,121.596695,500.20648
12229200,0.78,21,0.51038,30,2864935.771,1532374.947,3428891.424,1234800,0,121.520256,497.83765
12232800,0.67,21,0.51038,30,2908291.167,1540711.309,3447545.136,1234800,0,117.56573,492.14105
12236400,1.15,21,0.51038,30,2883118.329,1504334.456,3297450.24,1176000,0,112.50277,474.8493
12240000,1.24,21,0.51038,30,2831457.413,1497513.796,3111536.064,1029000,0,106.45471,452.5777
12243600,1.49,21,0.51038,30,2778854.777,1478567.518,2903368.944,882000,0,101.5212,407.8484
12247200,1.03,21,0.51038,30,2731927.527,1513428.669,2799043.128,735000,0,32.834576,50
12250800,0.92,21,0.51038,30,2680104.248,1521765.031,2640728.832,588000,0,34.339745,50
12254400,0.86,21,0.51038,30,2617434.054,1526312.138,2474368.176,441000,0,34.3565,50
12258000,1.03,21,0.51038,30,2552370.694,1513428.669,2349813.984,352800,0,34.34516,50
12261600,0.81,21,0.51038,30,2498679.056,1530101.393,2270890.44,264600,0,34.388016,50
12265200,1.02,19,0.51038,30,2472667.319,1362616.298,1928980.704,176400,0,34.08726,50
12268800,1.43,19,0.51038,30,2482329.818,1331544.402,1884993.936,176400,0,33.65886,50
12272400,1.75,19,0.51038,30,2516624.238,1307293.167,1844692.92,170520,0,33.323166,50
12276000,1.95,19,0.51038,30,2555724.702,1292136.144,1823305.176,170520,0,33.28631,50
12279600,1.69,19,0.51038,30,2574703.317,1311840.273,1839127.954,158760,0,33.327747,50
12283200,1.97,19,0.51038,30,2552287.286,1290620.442,1803485.174,152880,0,33.100853,50
12286800,2.06,19,0.51038,30,2493589.309,1283799.782,1788091.536,147000,0,32.79902,50
12290400,2.54,19,0.51038,30,2430309.711,1247422.929,1737425.424,147000,0,32.416447,50
12294000,2.58,19,0.51038,30,2417028.53,1244391.524,1875269.088,294000,0,32.368942,50
12297600,2.55,21,0.51038,30,2516983.295,1398235.3,2266737.48,441000,0,32.36717,50
12301200,2.6,21,0.51038,30,2764215.594,1394446.044,2483470.08,646800,0,32.10338,50
12304800,3.06,21,0.51038,30,3146029.454,1359584.893,2421383.328,646800,0,31.589249,50
12308400,3.36,21,0.51038,30,3599877.968,1336849.36,2777707.296,1029000,0,31.092999,50
12312000,3.8,21,0.51038,30,4026833.616,1303503.911,2857236.48,1176000,0,30.635962,50
12315600,3.92,21,0.51038,30,4327605.89,1294409.698,2896412.736,1234800,0,30.360254,50
12319200,4.19,21,0.51038,30,4432785.537,1273947.718,2850626.352,1234800,0,29.837233,50
12322800,4.79,21,0.51038,30,4324606.256,1228476.651,2692779.264,1176000,2600,29.414005,50
12326400,4.94,21,0.51038,30,4038611.005,1217108.884,2528910.384,1029000,500,29.243298,50
12330000,5.13,19.74,0.51038,30,3653223.212,1107220.473,2174178.384,882000,0,29.083595,50
12333600,5.28,19.44,0.51038,30,3265454.49,1073117.173,1984699.584,735000,0,28.941763,50
12337200,5.44,19.12,0.51038,30,2949946.111,1036740.32,1799062.272,588000,0,28.887693,50
12340800,5.32,19.36,0.51038,30,2743335.874,1064022.96,1724931.936,441000,0,28.98014,50
12344400,5.22,19.56,0.51038,30,2633608.724,1086758.493,1687347.648,352800,0,29.004948,50
12348000,5.33,19.34,0.51038,30,2566976.323,1061749.407,1575788.76,264600,0,28.923233,50
12351600,5.4,19.2,0.51038,30,2497508.711,1045834.533,1480530.24,176400,0,28.755693,50
12355200,5.78,18.44,0.54838,40,2403804.222,959439.5067,1358225.568,176400,0,28.451122,50
12358800,6.06,17.88,0.54838,40,2290626.702,895780.0133,1264015.67,170520,0,28.258389,50
12362400,6.13,17.74,0.54838,40,2190668.304,879865.14,1241558.539,170520,0,28.24871,50
12366000,6.01,17.98,0.54838,40,2118725.849,907147.78,1271771.323,158760,0,28.311281,50
12369600,6.02,17.96,0.54838,40,2060056.038,904874.2267,1264451.731,152880,0,28.328373,50
12373200,5.96,18.08,0.54838,40,1995729.854,918515.5467,1279319.328,147000,0,28.397312,50
12376800,5.85,18.3,0.54838,40,1906612.342,943524.6333,1314152.28,147000,0,28.519608,50
12380400,5.67,18.66,0.54838,40,1803417.811,984448.5933,1483541.136,294000,0,28.608675,50
12384000,5.72,18.56,0.54838,40,1733660.841,973080.8267,1577501.856,441000,0,28.563358,50
12387600,5.79,18.42,0.54838,40,1737533.319,957165.9533,1704686.256,646800,0,28.457977,50
12391200,5.99,18.02,0.54838,40,1831375.025,911694.8867,1623703.536,646800,0,33.657505,59.658077
12394800,6.06,17.88,0.54838,40,1995746.409,895780.0133,1861252.848,1029000,500,28.863243,52.05442
12398400,6.28,17.44,0.54838,40,2168826.257,845761.84,1853881.344,1176000,1500,27.974201,50
12402000,6.41,17.18,0.54838,40,2288265.603,816205.6467,1826367.984,1234800,214500,27.970646,50
12405600,6.36,17.28,0.54838,40,2316125.862,827573.4133,1851804.864,1234800,218300,27.941809,50
12409200,6.53,16.94,0.54838,40,2240985.988,788923.0067,1729292.544,1176000,216700,27.89814,50
12412800,6.38,17.24,0.54838,40,2091715.27,823026.3067,1710085.104,1029000,218100,27.884768,50
12416400,6.65,16.7,0.54838,40,1914586.67,761640.3667,1495584.72,882000,219300,27.769333,50
12420000,6.57,16.86,0.54838,40,1750019.501,779828.7933,1442271.096,735000,217300,27.855068,50
12423600,6.41,17.18,0.54838,40,1634739.236,816205.6467,1416367.008,588000,221600,27.914421,50
12427200,6.51,16.98,0.54838,40,1580228.328,793470.1133,1286327.448,441000,221800,27.933338,50
12430800,6.3,17.4,0.54838,40,1575034.622,841214.7333,1306105.92,352800,221900,28.016724,50
12434400,6.39,17.22,0.54838,40,1603547.107,820752.7533,1218115.08,264600,226100,28.007908,50
12438000,6.28,17.44,0.54838,40,1640768.43,845761.84,1197298.368,176400,222200,28.073864,50
12441600,6.26,17.48,0.54838,40,1671636.432,850308.9467,1203735.456,176400,221600,28.033997,50
12445200,6.43,17.14,0.54838,40,1698392.054,811658.54,1145313.691,170520,226500,27.941874,50
12448800,6.42,17.16,0.54838,40,1720848.038,813932.0933,1144804.954,164640,220000,27.926527,50
12452400,6.47,17.06,0.54838,40,1742833.945,802564.3267,1125151.07,158760,223200,28.231953,50
12456000,5.49,19.02,0.54838,40,1768072.785,1025372.553,1432833.494,152880,224700,29.052057,50
12459600,4.62,19,0.54838,40,1797274.261,1089789.898,1522848.902,152880,231000,29.833231,50
12463200,3.94,19,0.54838,40,1850787.717,1141323.773,1589649.264,147000,226500,30.67038,50
12466800,3.48,19,0.54838,40,1959365.078,1176184.924,1772483.328,294000,222900,37.788048,61.240326
12470400,3.78,21,0.54838,40,2146254.974,1305019.613,2115621.648,441000,218300,41.53123,71.41178
12474000,3.49,21,0.54838,40,2416029.763,1326997.296,2363345.712,646800,216200,47.924873,85.20428
12477600,3.19,21,0.54838,40,2730847.411,1349732.829,2650384.464,882000,225300,46.843597,85.24248
12481200,3.65,21,0.54838,40,3023566.051,1314871.678,2732042.04,1029000,224700,49.829746,93.26948
12484800,3.97,21,0.54838,40,3229435.631,1290620.442,2828996.352,1176000,221300,50.973534,97.53413
12488400,3.96,21,0.54838,40,3309042.114,1291378.293,2889629.568,1234800,221600,53.00737,102.70216
12492000,3.81,21,0.54838,40,3272044.738,1302746.06,2915066.448,1234800,221600,52.58657,101.75151
12495600,3.67,21,0.54838,40,3165721.421,1313355.976,2878831.872,1176000,220900,45.14222,83.48739
12499200,3.45,21,0.54838,40,3046461.728,1330028.7,2763535.32,1029000,221500,38.150093,67.001884
12502800,3.47,21,0.54838,40,2953745.365,1328512.998,2608716.432,882000,218500,30.871603,51.91435
12506400,3.49,21,0.54838,40,2888915.917,1326997.296,2454243.624,735000,221600,31.19245,50
12510000,3.07,21,0.54838,40,2823936.891,1358827.042,2357981.472,588000,227400,31.73344,50
12513600,2.94,21,0.54838,40,2722062.392,1368679.107,2218822.704,441000,223200,31.836042,50
12517200,3,21,0.54838,40,2567471.42,1364132,2118009.6,352800,225500,31.790764,50
12520800,3.01,21,0.54838,40,2383087.182,1363374.149,2023443.24,264600,222400,31.765646,50
12524400,3.04,19,0.54838,40,2215312.06,1209530.373,1712265.408,176400,227300,31.890564,50
12528000,2.74,19,0.54838,40,2112784.91,1232265.907,1744450.848,176400,225800,32.100227,50
12531600,2.79,19,0.54838,40,2087672.844,1228476.651,1733476.651,170520,227600,32.200253,50
12535200,2.54,19,0.54838,40,2098357.428,1247422.929,1754514.854,164640,227100,32.266582,50
12538800,2.79,19,0.54838,40,2080681.095,1228476.651,1722256.738,158760,229300,32.064903,50
12542400,2.84,19,0.54838,40,1978060.87,1224687.396,1711351.757,152880,228100,32.11527,50
12546000,2.63,19,0.54838,40,1789549.839,1240602.269,1733590.858,152880,227300,32.41436,50
12549600,2.34,19,0.54838,40,1590875.129,1262579.951,1758536.304,147000,226700,32.665813,50
12553200,2.3,19,0.54838,40,1489237.643,1265611.356,1907246.88,294000,221600,64.633484,108.564445
12556800,1.92,21,0.54838,40,1582741.731,1445979.92,2344138.272,441000,218600,66.34452,128.76924
12560400,1.78,21,0.54838,40,1904236.301,1456589.836,2594146.464,646800,223600,66.38043,133.30264
12564000,2.04,21,0.54838,40,2391931.404,1436885.707,2821521.024,882000,226000,51.295338,96.03741
12567600,2.53,21,0.54838,40,2930524.121,1399751.002,2908404.408,1029000,228000,45.395588,80.89851
12571200,2.74,21,0.54838,40,3388873.118,1383836.129,3033321.984,1176000,227000,39.21998,67.48748
12574800,2.95,21,0.54838,40,3677102.166,1367921.256,3060904.56,1234800,225800,35.667995,59.970943
12578400,3.23,21,0.54838,40,3780746.557,1346701.424,3013422.384,1234800,227400,32.803955,54.562008
12582000,3.55,21,0.54838,40,3738508.534,1322450.189,2898766.08,1176000,227500,30.693787,50
12585600,3.7,21,0.54838,40,3623939.527,1311082.422,2724168.72,1029000,219200,30.722132,50
12589200,3.87,21,0.54838,40,3499543.865,1298198.953,2549190.672,882000,225800,30.488764,50
12592800,4.04,21,0.54838,40,3389807.546,1285315.484,2377154.304,735000,221900,30.145887,50
12596400,4.38,21,0.54838,40,3291195.399,1259548.547,2185702.848,588000,222300,29.803047,50
12600000,4.47,21,0.54838,40,3176346.112,1252727.887,2030849.352,441000,224100,29.819029,50
12603600,4.24,21,0.54838,40,3026286.947,1270158.462,1972102.272,352800,221000,29.815351,50
12607200,4.63,21,0.54838,40,2845632.515,1240602.269,1841232.12,264600,222500,29.63132,50
12610800,4.53,19,0.54838,40,2653866.455,1096610.558,1552411.056,176400,228400,29.6048,50
12614400,4.73,19,0.54838,40,2480363.116,1081453.536,1530954.096,176400,228900,29.53869,50
12618000,4.61,19,0.54838,40,2343138.491,1090547.749,1541338.226,173460,224300,29.544039,50
12621600,4.77,19,0.54838,40,2242762.186,1078422.131,1521737.986,170520,227900,29.479088,50
12625200,4.71,19,0.54838,40,2170195.096,1082969.238,1525681.567,167580,224100,29.488874,50
12628800,4.77,19,0.54838,40,2114759.26,1078422.131,1516813.267,164640,224400,29.511518,50
12632400,4.6,19,0.54838,40,2075039.53,1091305.6,1534934.016,164640,223800,29.715755,50
12636000,4.27,19,0.54838,40,2059284.252,1116314.687,1565011.829,158760,221200,29.910162,50
12639600,4.35,19,0.54838,40,2079924.17,1110251.878,1553977.068,155820,221900,30.064104,50
12643200,3.98,21,0.54838,40,2145787.81,1289862.591,1837767.859,188160,213400,30.447529,50
12646800,3.86,21,0.54838,40,2254617.702,1298956.804,1883350.056,220500,216900,30.53101,50
12650400,3.94,21,0.54838,40,2390183.132,1292893.996,1907032.31,252840,216200,30.416773,50
12654000,4.04,21,0.54838,40,2526289.595,1285315.484,1928136.269,285180,215500,30.130241,50
12657600,4.4,21,0.54838,40,2635127.738,1258032.844,1918805.952,317520,212800,29.701197,50
12661200,4.74,21,0.54838,40,2700039.334,1232265.907,1910455.042,349860,216900,29.455023,50
12664800,4.86,21,0.54838,40,2725818.226,1223171.693,1910320.07,364560,213500,29.373526,50
12668400,4.87,21,0.54838,40,2732980.045,1222413.842,1923092.153,379260,213800,29.293695,50
12672000,5.09,19.82,0.54838,40,2747013.622,1116314.687,1768922.165,393960,214300,29.362104,50
12675600,4.53,21,0.54838,40,2779955.27,1248180.78,1992128.191,408660,216300,29.689157,50
12679200,4.42,21,0.54838,40,2818885.379,1256517.142,1968136.195,370440,218100,29.78949,50
12682800,4.36,21,0.54838,40,2837967.662,1261064.249,1937826.509,332220,217400,29.844948,50
12686400,4.34,21,0.54838,40,2810774.895,1262579.951,1902678.624,294000,217300,30.128445,50
12690000,3.87,21,0.54838,40,2730137.462,1298198.953,1917821.354,255780,218600,30.715628,50
12693600,3.54,21,0.54838,40,2615309.767,1323208.04,1915490.506,217560,219200,31.02151,50
12697200,3.54,19,0.54838,40,2494351.539,1171637.818,1658623.008,176400,220100,31.087801,50
12700800,3.45,19,0.54838,40,2393941.594,1178458.478,1668278.64,176400,217800,31.261137,50
12704400,3.26,19,0.54838,40,2323498.536,1192857.649,1685939.102,173460,217500,31.312004,50
12708000,3.48,19,0.54838,40,2271527.918,1176184.924,1659688.934,170520,218300,31.151457,50
12711600,3.46,19,0.54838,40,2224750.322,1177700.627,1659138.667,167580,215000,31.160656,50
12715200,3.45,19,0.54838,40,2177293.492,1178458.478,1657515.552,164640,216200,31.350357,50
12718800,3.1,19,0.54838,40,2138624.85,1204983.267,1694822.976,164640,214700,31.666294,50
12722400,3.04,19,0.54838,40,2133589.855,1209530.373,1695695.098,158760,217400,31.684565,50
12726000,3.14,19,0.54838,40,2183130.93,1201951.862,1682326.027,155820,214200,31.683104,50
12729600,2.99,21,0.54838,40,2288809.184,1364889.851,1944665.05,188160,209600,31.753403,50
12733200,3.08,21,0.54838,40,2431191.01,1358069.191,1969056.768,220500,214100,31.72398,50
12736800,3.01,21,0.54838,40,2575704.859,1363374.149,2010991.282,252840,210800,31.587172,50
12740400,3.38,21,0.54838,40,2689291.087,1335333.658,2003169.874,285180,208700,31.296787,50
12744000,3.37,21,0.54838,40,2761825.837,1336091.509,2037864.394,317520,209200,31.144773,50
12747600,3.64,21,0.54838,40,2805725.946,1315629.529,2039698.618,349860,208800,30.736137,50
12751200,3.99,21,0.54838,40,2843954.211,1289104.74,2013292.714,364560,207500,30.515738,50
12754800,3.81,21,0.54838,40,2900513.01,1302746.06,2049470.186,379260,208000,30.575134,50
12758400,3.94,21,0.54838,40,2982365.895,1292893.996,2048731.306,393960,209100,30.563288,50
12762000,3.77,21,0.54838,40,3075930.126,1305777.464,2084053.961,408660,210100,30.528688,50
12765600,4.09,21,0.54838,40,3158347.868,1281526.229,2007308.99,370440,215900,30.192825,50
12769200,4.22,21,0.54838,40,3199646.589,1271674.164,1954130.338,332220,209500,30.183676,50
12772800,3.99,21,0.54838,40,3173729.339,1289104.74,1942650.864,294000,211800,30.21595,50
12776400,4.28,21,0.54838,40,3072585.284,1267127.058,1871919.034,255780,213200,30.042704,50
12780000,4.16,21,0.54838,40,2906418.382,1276221.271,1847471.942,217560,211600,30.206339,50
12783600,4.02,19,0.54838,40,2703981.317,1135260.964,1607126.304,176400,213300,30.391956,50
12787200,3.92,19,0.54838,40,2502044.57,1142839.476,1617854.784,176400,216800,30.603,50
12790800,3.7,19,0.54838,40,2320322.098,1159512.2,1636162.416,170520,213500,30.849283,50
12794400,3.61,19,0.54838,40,2151522.287,1166332.86,1640460.73,164640,215100,31.140915,50
12798000,3.22,19,0.54838,40,1969031.213,1195889.053,1676570.717,158760,215100,31.444649,50
12801600,3.26,19,0.54838,40,1749160.982,1192857.649,1666873.555,152880,214200,31.649017,50
12805200,2.85,19,0.54838,40,1507923.997,1223929.544,1704703.56,147000,216400,32.101772,50
12808800,2.59,19,0.54838,40,1310740.772,1243633.673,1732147.704,147000,212400,33.017387,50.63262
12812400,1.99,19,0.54838,40,1247807.542,1289104.74,1942650.864,294000,205500,254.19814,488.46436
12816000,1.88,21,0.54838,40,1396386.122,1449011.324,2349052.608,441000,209600,113.16994,491.99796
12819600,1.94,21,0.54838,40,1763205.735,1444464.218,2572551.072,646800,212000,113.43616,491.35336
12823200,1.85,21,0.54838,40,2271946.242,1451284.878,2849795.76,882000,213800,109.47635,477.6865
12826800,1.94,21,0.54838,40,2798002.847,1444464.218,3001309.584,1029000,215800,105.62147,470.62436
12830400,2.37,21,0.54838,40,3203011.897,1411876.62,3094785.792,1176000,218500,104.41595,464.04666
12834000,2.29,21,0.54838,40,3408312.508,1417939.429,3172826.832,1234800,228400,103.57466,463.22433
12837600,2.43,21,0.54838,40,3416124.469,1407329.513,3149085.744,1234800,235700,105.324005,464.70975
12841200,2.13,21,0.54838,40,3278091.627,1430065.047,3134654.208,1176000,233100,105.068504,453.89487
12844800,1.76,21,0.54838,40,3083951.836,1458105.538,3029653.536,1029000,216600,101.91039,440.0287
12848400,1.93,21,0.54838,40,2895483.584,1445222.069,2837890.608,882000,185500,99.54446,413.73685
12852000,1.62,21,0.54838,40,2728029.44,1468715.453,2716347.312,735000,215400,29.39652,50.387764
12855600,1.7,21,0.54838,40,2577272.091,1462652.644,2538150.72,588000,222700,33.426945,50
12859200,1.48,21,0.54838,40,2416016.871,1479325.369,2398195.968,441000,226300,33.70966,50
12862800,1.47,21,0.54838,40,2245879.311,1480083.22,2298040.416,352800,219300,33.706356,50
12866400,1.53,21,0.54838,40,2100261.456,1475536.113,2189907.72,264600,222600,33.880184,50
12870000,1.05,19,0.54838,40,2014614.605,1360342.744,1925762.16,176400,221200,34.194153,50
12873600,1.05,19,0.54838,40,2021077.713,1360342.744,1925762.16,176400,225700,34.193684,50
12877200,1.11,19,0.54838,40,2094341.247,1355795.638,1913133.701,170520,220800,34.09038,50
12880800,1.26,19,0.54838,40,2160330.702,1344427.871,1897092.893,170520,220500,33.71674,50
12884400,1.87,19,0.54838,40,2138296.689,1298198.953,1820003.573,158760,220600,33.20035,50
12888000,2.06,19,0.54838,40,1966053.38,1283799.782,1793954.131,152880,214500,33.055885,50
12891600,2,19,0.54838,40,1671013.499,1288346.889,1794424.8,147000,221100,33.093628,50
12895200,1.99,19,0.54838,40,1367447.218,1289104.74,1795480.344,147000,210200,35.26455,53.240383
12898800,1.9,19,0.54838,40,1199199.859,1295925.4,1952929.44,294000,209300,152.59929,492.89932
12902400,1.53,21,0.54838,40,1297340.139,1475536.113,2392053.048,441000,187800,115.58797,495.5276
12906000,1.68,21,0.54838,40,1694171.122,1464168.347,2607643.584,646800,157600,102.87399,451.93436
12909600,2.16,21,0.54838,40,2299041.928,1427791.493,2542857.408,646800,151400,105.15896,466.0302
12913200,2.24,21,0.54838,40,2952231.498,1421728.684,2954069.664,1029000,149500,98.365364,445.1997
12916800,2.79,21,0.54838,40,3469370.169,1380046.873,3025016.064,1176000,153700,94.20387,425.8749
12920400,3,21,0.54838,40,3723037.685,1364132,3052425.6,1234800,152400,92.665695,428.86517
12924000,3.41,21,0.54838,40,3695015.297,1333060.104,2982898.128,1234800,161700,95.44407,446.1047
12927600,3.35,21,0.54838,40,3450267.385,1337607.211,2931989.76,1176000,160400,97.0515,451.12482
12931200,3.2,21,0.54838,40,3107134.142,1348974.978,2802901.92,1029000,0,99.97308,453.64944
12934800,2.71,21,0.54838,40,2782048.976,1386109.682,2721815.376,882000,0,100.684395,446.6311
12938400,2.34,21,0.54838,40,2537113.504,1414150.173,2615430.384,735000,0,98.40921,423.73367
12942000,2.1,21,0.54838,40,2382415.614,1432338.6,2485546.56,588000,400,27.3069,50
12945600,1.65,21,0.54838,40,2292591.185,1466441.9,2377310.04,441000,500,33.44043,50
12949200,1.51,21,0.54838,40,2236410.021,1477051.816,2293333.728,352800,400,33.83204,50
